review_id,review,sentiment,label,category
901,"After using this smartphone for a while, I found that it is fine for basic use. Also, the controls take some getting used to.",neutral,1,smartphone
902,I bought the smartphone recently. It does what it is supposed to do; the delivery arrived on time.,neutral,1,smartphone
903,"My experience with the smartphone is that it is worth the money. In particular, the packaging was secure.",positive,2,smartphone
904,"The smartphone has been reliable so far, and the customer support was helpful.",positive,2,smartphone
905,"For a wireless headphones, it feels well made. However, the customer support was helpful.",positive,2,wireless headphones
906,"My experience with the smartphone is that it looks great and feels solid. In particular, the performance is smooth.",positive,2,smartphone
907,"After using this wireless headphones for a while, I found that it meets my basic expectations. Also, the battery life is average.",neutral,1,wireless headphones
908,"For a Bluetooth speaker, it feels well made. However, the customer support was helpful.",positive,2,Bluetooth speaker
909,I bought the laptop recently. It was a frustrating purchase; the design is uncomfortable.,negative,0,laptop
910,I bought the laptop recently. It feels well made; the features are useful.,positive,2,laptop
911,I bought the Bluetooth speaker recently. It is usable but not outstanding; the packaging was ordinary.,neutral,1,Bluetooth speaker
912,I bought the smartphone recently. It has been reliable so far; the features are useful.,positive,2,smartphone
913,"My experience with the laptop is that it feels poorly made. In particular, the delivery was late.",negative,0,laptop
914,"After using this wireless headphones for a while, I found that it feels poorly made. Also, the controls frequently stop responding.",negative,0,wireless headphones
915,"The laptop was a frustrating purchase, and the performance is slow.",negative,0,laptop
916,I bought the Bluetooth speaker recently. It is easy to use; the features are useful.,positive,2,Bluetooth speaker
917,I bought the wireless headphones recently. It has both good and average features; the packaging was ordinary.,neutral,1,wireless headphones
918,I bought the Bluetooth speaker recently. It performs really well; the packaging was secure.,positive,2,Bluetooth speaker
919,"For a Bluetooth speaker, it performs worse than advertised. However, the sound is distorted.",negative,0,Bluetooth speaker
920,I bought the laptop recently. It feels poorly made; customer support was unhelpful.,negative,0,laptop
921,I bought the wireless headphones recently. It stopped working sooner than expected; the packaging arrived damaged.,negative,0,wireless headphones
922,The laptop is neither particularly good nor bad. One thing I noticed is that the support response was acceptable.,neutral,1,laptop
923,I bought the Bluetooth speaker recently. It is fine for basic use; the support response was acceptable.,neutral,1,Bluetooth speaker
924,"After using this Bluetooth speaker for a while, I found that it looks great and feels solid. Also, the battery lasts all day.",positive,2,Bluetooth speaker
925,"After using this Bluetooth speaker for a while, I found that it has poor overall quality. Also, the sound is distorted.",negative,0,Bluetooth speaker
926,"My experience with the wireless headphones is that it is neither particularly good nor bad. In particular, the support response was acceptable.",neutral,1,wireless headphones
927,"For a wireless headphones, it looks great and feels solid. However, the controls are intuitive.",positive,2,wireless headphones
928,"My experience with the Bluetooth speaker is that it looks great and feels solid. In particular, the setup was quick.",positive,2,Bluetooth speaker
929,The laptop meets my basic expectations. One thing I noticed is that the packaging was ordinary.,neutral,1,laptop
930,"After using this wireless headphones for a while, I found that it stopped working sooner than expected. Also, the performance is slow.",negative,0,wireless headphones
931,"The laptop has excellent quality, and the battery lasts all day.",positive,2,laptop
932,"My experience with the Bluetooth speaker is that it is worth the money. In particular, the design is comfortable.",positive,2,Bluetooth speaker
933,"After using this smartphone for a while, I found that it I would not recommend it. Also, the sound is distorted.",negative,0,smartphone
934,The Bluetooth speaker works exactly as expected. One thing I noticed is that the design is comfortable.,positive,2,Bluetooth speaker
935,I bought the Bluetooth speaker recently. It has excellent quality; the performance is smooth.,positive,2,Bluetooth speaker
936,The laptop performs really well. One thing I noticed is that the performance is smooth.,positive,2,laptop
937,I bought the smartphone recently. It works reasonably well; the design is fairly basic.,neutral,1,smartphone
938,I bought the smartphone recently. It has excellent quality; the design is comfortable.,positive,2,smartphone
939,"After using this smartphone for a while, I found that it is worth the money. Also, the delivery was fast.",positive,2,smartphone
940,"For a Bluetooth speaker, it looks great and feels solid. However, the controls are intuitive.",positive,2,Bluetooth speaker
941,The laptop looks great and feels solid. One thing I noticed is that the packaging was secure.,positive,2,laptop
942,"The wireless headphones works exactly as expected, and the battery lasts all day.",positive,2,wireless headphones
943,The smartphone is okay overall. One thing I noticed is that the support response was acceptable.,neutral,1,smartphone
944,"For a smartphone, it performs worse than advertised. However, the battery drains very quickly.",negative,0,smartphone
945,"For a laptop, it meets my basic expectations. However, the battery life is average.",neutral,1,laptop
946,I bought the Bluetooth speaker recently. It has made my daily routine much easier; the packaging was secure.,positive,2,Bluetooth speaker
947,"The smartphone performs worse than advertised, and the performance is slow.",negative,0,smartphone
948,"My experience with the wireless headphones is that it feels well made. In particular, the setup was quick.",positive,2,wireless headphones
949,The Bluetooth speaker works reasonably well. One thing I noticed is that the delivery arrived on time.,neutral,1,Bluetooth speaker
950,"For a laptop, it works exactly as expected. However, the customer support was helpful.",positive,2,laptop
951,The wireless headphones is worth the money. One thing I noticed is that the packaging was secure.,positive,2,wireless headphones
952,The wireless headphones has made my daily routine much easier. One thing I noticed is that the design is comfortable.,positive,2,wireless headphones
953,The smartphone has excellent quality. One thing I noticed is that the performance is smooth.,positive,2,smartphone
954,"After using this Bluetooth speaker for a while, I found that it has made my daily routine much easier. Also, the customer support was helpful.",positive,2,Bluetooth speaker
955,"After using this smartphone for a while, I found that it has caused me several problems. Also, the performance is slow.",negative,0,smartphone
956,"For a smartphone, it is worth the money. However, the customer support was helpful.",positive,2,smartphone
957,"For a laptop, it works exactly as expected. However, the controls are intuitive.",positive,2,laptop
958,I bought the smartphone recently. It works reasonably well; the support response was acceptable.,neutral,1,smartphone
959,"My experience with the smartphone is that it does not work properly. In particular, the setup was confusing.",negative,0,smartphone
960,"For a laptop, it feels poorly made. However, the controls frequently stop responding.",negative,0,laptop
961,The smartphone looks great and feels solid. One thing I noticed is that the design is comfortable.,positive,2,smartphone
962,"My experience with the wireless headphones is that it is surprisingly durable. In particular, the setup was quick.",positive,2,wireless headphones
963,I bought the smartphone recently. It has been very disappointing; the design is uncomfortable.,negative,0,smartphone
964,"My experience with the wireless headphones is that it is acceptable for the price. In particular, the setup took some time.",neutral,1,wireless headphones
965,I bought the wireless headphones recently. It does what it is supposed to do; the support response was acceptable.,neutral,1,wireless headphones
966,"After using this laptop for a while, I found that it is acceptable for the price. Also, the sound quality is decent.",neutral,1,laptop
967,"The smartphone meets my basic expectations, and the controls take some getting used to.",neutral,1,smartphone
968,"After using this laptop for a while, I found that it performs really well. Also, the battery lasts all day.",positive,2,laptop
969,The smartphone has excellent quality. One thing I noticed is that the features are useful.,positive,2,smartphone
970,"After using this laptop for a while, I found that it is okay overall. Also, the performance is adequate.",neutral,1,laptop
971,The smartphone does not work properly. One thing I noticed is that customer support was unhelpful.,negative,0,smartphone
972,The wireless headphones has caused me several problems. One thing I noticed is that the design is uncomfortable.,negative,0,wireless headphones
973,I bought the smartphone recently. It has caused me several problems; the setup was confusing.,negative,0,smartphone
974,"My experience with the wireless headphones is that it works reasonably well. In particular, the design is fairly basic.",neutral,1,wireless headphones
975,"For a Bluetooth speaker, it looks great and feels solid. However, the customer support was helpful.",positive,2,Bluetooth speaker
976,"My experience with the laptop is that it has been very disappointing. In particular, the packaging arrived damaged.",negative,0,laptop
977,"For a Bluetooth speaker, it has been reliable so far. However, the sound is clear.",positive,2,Bluetooth speaker
978,"The laptop has not impressed me much, and the features are useful but limited.",neutral,1,laptop
979,"After using this laptop for a while, I found that it has made my daily routine much easier. Also, the delivery was fast.",positive,2,laptop
980,"For a laptop, it stopped working sooner than expected. However, the performance is slow.",negative,0,laptop
981,"After using this wireless headphones for a while, I found that it has been very disappointing. Also, the advertised features do not work.",negative,0,wireless headphones
982,"My experience with the smartphone is that it has caused me several problems. In particular, customer support was unhelpful.",negative,0,smartphone
983,"The wireless headphones stopped working sooner than expected, and the controls frequently stop responding.",negative,0,wireless headphones
984,"For a wireless headphones, it has not impressed me much. However, the performance is adequate.",neutral,1,wireless headphones
985,The laptop has not impressed me much. One thing I noticed is that the setup took some time.,neutral,1,laptop
986,I bought the laptop recently. It has caused me several problems; the design is uncomfortable.,negative,0,laptop
987,"My experience with the Bluetooth speaker is that it has been very disappointing. In particular, the design is uncomfortable.",negative,0,Bluetooth speaker
988,"The wireless headphones has made my daily routine much easier, and the delivery was fast.",positive,2,wireless headphones
989,"After using this laptop for a while, I found that it is easy to use. Also, the customer support was helpful.",positive,2,laptop
990,"After using this wireless headphones for a while, I found that it looks great and feels solid. Also, the battery lasts all day.",positive,2,wireless headphones
991,"My experience with the smartphone is that it is okay overall. In particular, the setup took some time.",neutral,1,smartphone
992,I bought the laptop recently. It is acceptable for the price; the design is fairly basic.,neutral,1,laptop
993,"After using this Bluetooth speaker for a while, I found that it is easy to use. Also, the sound is clear.",positive,2,Bluetooth speaker
994,"After using this laptop for a while, I found that it has been reliable so far. Also, the battery lasts all day.",positive,2,laptop
995,"My experience with the Bluetooth speaker is that it is easy to use. In particular, the design is comfortable.",positive,2,Bluetooth speaker
996,"For a laptop, it performs worse than advertised. However, the performance is slow.",negative,0,laptop
997,"The laptop does what it is supposed to do, and the battery life is average.",neutral,1,laptop
998,"My experience with the laptop is that it I would not recommend it. In particular, the packaging arrived damaged.",negative,0,laptop
999,"My experience with the smartphone is that it looks great and feels solid. In particular, the features are useful.",positive,2,smartphone
1000,"After using this wireless headphones for a while, I found that it does what it is supposed to do. Also, the sound quality is decent.",neutral,1,wireless headphones
1001,"The smartphone has caused me several problems, and the battery drains very quickly.",negative,0,smartphone
1002,I bought the smartphone recently. It is easy to use; the design is comfortable.,positive,2,smartphone
1003,"The wireless headphones is okay overall, and the performance is adequate.",neutral,1,wireless headphones
1004,"After using this smartphone for a while, I found that it is surprisingly durable. Also, the controls are intuitive.",positive,2,smartphone
1005,I bought the smartphone recently. It looks great and feels solid; the packaging was secure.,positive,2,smartphone
1006,"The Bluetooth speaker is okay overall, and the features are useful but limited.",neutral,1,Bluetooth speaker
1007,"The laptop is fine for basic use, and the battery life is average.",neutral,1,laptop
1008,The Bluetooth speaker looks great and feels solid. One thing I noticed is that the features are useful.,positive,2,Bluetooth speaker
1009,"The Bluetooth speaker is easy to use, and the controls are intuitive.",positive,2,Bluetooth speaker
1010,"The smartphone has not impressed me much, and the battery life is average.",neutral,1,smartphone
1011,The laptop has both good and average features. One thing I noticed is that the support response was acceptable.,neutral,1,laptop
1012,"My experience with the smartphone is that it has been reliable so far. In particular, the design is comfortable.",positive,2,smartphone
1013,"After using this smartphone for a while, I found that it feels well made. Also, the customer support was helpful.",positive,2,smartphone
1014,"For a wireless headphones, it meets my basic expectations. However, the features are useful but limited.",neutral,1,wireless headphones
1015,I bought the wireless headphones recently. It has excellent quality; the features are useful.,positive,2,wireless headphones
1016,"For a Bluetooth speaker, it does what it is supposed to do. However, the battery life is average.",neutral,1,Bluetooth speaker
1017,"For a laptop, it looks great and feels solid. However, the battery lasts all day.",positive,2,laptop
1018,"My experience with the smartphone is that it is not worth the money. In particular, the packaging arrived damaged.",negative,0,smartphone
1019,"After using this smartphone for a while, I found that it is not worth the money. Also, the controls frequently stop responding.",negative,0,smartphone
1020,"After using this Bluetooth speaker for a while, I found that it is worth the money. Also, the sound is clear.",positive,2,Bluetooth speaker
1021,"The smartphone performs really well, and the controls are intuitive.",positive,2,smartphone
1022,"My experience with the Bluetooth speaker is that it is not worth the money. In particular, the delivery was late.",negative,0,Bluetooth speaker
1023,"After using this wireless headphones for a while, I found that it works reasonably well. Also, the performance is adequate.",neutral,1,wireless headphones
1024,The smartphone has been reliable so far. One thing I noticed is that the setup was quick.,positive,2,smartphone
1025,"For a smartphone, it is surprisingly durable. However, the sound is clear.",positive,2,smartphone
1026,"The Bluetooth speaker feels well made, and the sound is clear.",positive,2,Bluetooth speaker
1027,I bought the laptop recently. It has not impressed me much; the support response was acceptable.,neutral,1,laptop
1028,"My experience with the wireless headphones is that it is neither particularly good nor bad. In particular, the design is fairly basic.",neutral,1,wireless headphones
1029,"The smartphone was a frustrating purchase, and the controls frequently stop responding.",negative,0,smartphone
1030,"For a laptop, it works reasonably well. However, the features are useful but limited.",neutral,1,laptop
1031,The smartphone is not worth the money. One thing I noticed is that the design is uncomfortable.,negative,0,smartphone
1032,"My experience with the Bluetooth speaker is that it has not impressed me much. In particular, the setup took some time.",neutral,1,Bluetooth speaker
1033,I bought the smartphone recently. It looks great and feels solid; the setup was quick.,positive,2,smartphone
1034,The smartphone I would not recommend it. One thing I noticed is that the packaging arrived damaged.,negative,0,smartphone
1035,The wireless headphones looks great and feels solid. One thing I noticed is that the performance is smooth.,positive,2,wireless headphones
1036,"My experience with the laptop is that it has poor overall quality. In particular, customer support was unhelpful.",negative,0,laptop
1037,The laptop I would not recommend it. One thing I noticed is that the design is uncomfortable.,negative,0,laptop
1038,"The laptop looks great and feels solid, and the customer support was helpful.",positive,2,laptop
1039,"The wireless headphones works reasonably well, and the battery life is average.",neutral,1,wireless headphones
1040,"After using this smartphone for a while, I found that it feels poorly made. Also, the performance is slow.",negative,0,smartphone
1041,"For a laptop, it has been very disappointing. However, the performance is slow.",negative,0,laptop
1042,The wireless headphones has been reliable so far. One thing I noticed is that the design is comfortable.,positive,2,wireless headphones
1043,"The laptop is not worth the money, and the controls frequently stop responding.",negative,0,laptop
1044,"My experience with the Bluetooth speaker is that it has been reliable so far. In particular, the features are useful.",positive,2,Bluetooth speaker
1045,"The Bluetooth speaker was a frustrating purchase, and the sound is distorted.",negative,0,Bluetooth speaker
1046,"The wireless headphones is surprisingly durable, and the sound is clear.",positive,2,wireless headphones
1047,"My experience with the laptop is that it does not work properly. In particular, customer support was unhelpful.",negative,0,laptop
1048,I bought the laptop recently. It is fine for basic use; the setup took some time.,neutral,1,laptop
1049,I bought the wireless headphones recently. It has been very disappointing; the setup was confusing.,negative,0,wireless headphones
1050,"For a smartphone, it does not work properly. However, the performance is slow.",negative,0,smartphone
1051,"For a laptop, it is usable but not outstanding. However, the features are useful but limited.",neutral,1,laptop
1052,I bought the smartphone recently. It is surprisingly durable; the setup was quick.,positive,2,smartphone
1053,"After using this laptop for a while, I found that it is worth the money. Also, the customer support was helpful.",positive,2,laptop
1054,The wireless headphones is fine for basic use. One thing I noticed is that the setup took some time.,neutral,1,wireless headphones
1055,The laptop is neither particularly good nor bad. One thing I noticed is that the design is fairly basic.,neutral,1,laptop
1056,"The Bluetooth speaker has made my daily routine much easier, and the delivery was fast.",positive,2,Bluetooth speaker
1057,The Bluetooth speaker does not work properly. One thing I noticed is that the packaging arrived damaged.,negative,0,Bluetooth speaker
1058,"After using this laptop for a while, I found that it is fine for basic use. Also, the features are useful but limited.",neutral,1,laptop
1059,"My experience with the Bluetooth speaker is that it works reasonably well. In particular, the support response was acceptable.",neutral,1,Bluetooth speaker
1060,"For a smartphone, it is worth the money. However, the controls are intuitive.",positive,2,smartphone
1061,The laptop is acceptable for the price. One thing I noticed is that the packaging was ordinary.,neutral,1,laptop
1062,"For a laptop, it has both good and average features. However, the performance is adequate.",neutral,1,laptop
1063,The Bluetooth speaker is worth the money. One thing I noticed is that the setup was quick.,positive,2,Bluetooth speaker
1064,"The Bluetooth speaker works exactly as expected, and the delivery was fast.",positive,2,Bluetooth speaker
1065,The Bluetooth speaker is usable but not outstanding. One thing I noticed is that the delivery arrived on time.,neutral,1,Bluetooth speaker
1066,The laptop is fine for basic use. One thing I noticed is that the delivery arrived on time.,neutral,1,laptop
1067,"After using this laptop for a while, I found that it has excellent quality. Also, the controls are intuitive.",positive,2,laptop
1068,"The smartphone has not impressed me much, and the controls take some getting used to.",neutral,1,smartphone
1069,The laptop meets my basic expectations. One thing I noticed is that the setup took some time.,neutral,1,laptop
1070,"My experience with the smartphone is that it is okay overall. In particular, the packaging was ordinary.",neutral,1,smartphone
1071,"For a smartphone, it is acceptable for the price. However, the sound quality is decent.",neutral,1,smartphone
1072,I bought the laptop recently. It is surprisingly durable; the features are useful.,positive,2,laptop
1073,"After using this smartphone for a while, I found that it is fine for basic use. Also, the battery life is average.",neutral,1,smartphone
1074,"The Bluetooth speaker is fine for basic use, and the features are useful but limited.",neutral,1,Bluetooth speaker
1075,"My experience with the Bluetooth speaker is that it works exactly as expected. In particular, the features are useful.",positive,2,Bluetooth speaker
1076,"The wireless headphones meets my basic expectations, and the sound quality is decent.",neutral,1,wireless headphones
1077,The wireless headphones I would not recommend it. One thing I noticed is that the delivery was late.,negative,0,wireless headphones
1078,"For a laptop, it feels well made. However, the battery lasts all day.",positive,2,laptop
1079,I bought the smartphone recently. It is neither particularly good nor bad; the design is fairly basic.,neutral,1,smartphone
1080,"The Bluetooth speaker is fine for basic use, and the performance is adequate.",neutral,1,Bluetooth speaker
1081,"My experience with the wireless headphones is that it performs really well. In particular, the performance is smooth.",positive,2,wireless headphones
1082,I bought the wireless headphones recently. It has made my daily routine much easier; the setup was quick.,positive,2,wireless headphones
1083,"For a laptop, it has been reliable so far. However, the customer support was helpful.",positive,2,laptop
1084,"After using this laptop for a while, I found that it has been very disappointing. Also, the controls frequently stop responding.",negative,0,laptop
1085,"After using this Bluetooth speaker for a while, I found that it I would not recommend it. Also, the performance is slow.",negative,0,Bluetooth speaker
1086,"For a Bluetooth speaker, it is usable but not outstanding. However, the sound quality is decent.",neutral,1,Bluetooth speaker
1087,"For a wireless headphones, it is worth the money. However, the battery lasts all day.",positive,2,wireless headphones
1088,I bought the Bluetooth speaker recently. It I would not recommend it; the packaging arrived damaged.,negative,0,Bluetooth speaker
1089,"The Bluetooth speaker is neither particularly good nor bad, and the controls take some getting used to.",neutral,1,Bluetooth speaker
1090,The laptop has made my daily routine much easier. One thing I noticed is that the features are useful.,positive,2,laptop
1091,"The laptop feels well made, and the customer support was helpful.",positive,2,laptop
1092,"After using this laptop for a while, I found that it is fine for basic use. Also, the performance is adequate.",neutral,1,laptop
1093,"After using this laptop for a while, I found that it does what it is supposed to do. Also, the performance is adequate.",neutral,1,laptop
1094,"For a smartphone, it performs really well. However, the battery lasts all day.",positive,2,smartphone
1095,I bought the Bluetooth speaker recently. It is acceptable for the price; the delivery arrived on time.,neutral,1,Bluetooth speaker
1096,I bought the laptop recently. It meets my basic expectations; the design is fairly basic.,neutral,1,laptop
1097,"After using this wireless headphones for a while, I found that it I would not recommend it. Also, the advertised features do not work.",negative,0,wireless headphones
1098,"For a wireless headphones, it works exactly as expected. However, the sound is clear.",positive,2,wireless headphones
1099,"The wireless headphones works reasonably well, and the controls take some getting used to.",neutral,1,wireless headphones
1100,"The smartphone works reasonably well, and the performance is adequate.",neutral,1,smartphone
1101,I bought the laptop recently. It is worth the money; the setup was quick.,positive,2,laptop
1102,"For a laptop, it is surprisingly durable. However, the delivery was fast.",positive,2,laptop
1103,"My experience with the smartphone is that it feels well made. In particular, the features are useful.",positive,2,smartphone
1104,I bought the Bluetooth speaker recently. It is okay overall; the support response was acceptable.,neutral,1,Bluetooth speaker
1105,"After using this laptop for a while, I found that it has been very disappointing. Also, the battery drains very quickly.",negative,0,laptop
1106,"After using this smartphone for a while, I found that it stopped working sooner than expected. Also, the sound is distorted.",negative,0,smartphone
1107,The laptop is surprisingly durable. One thing I noticed is that the setup was quick.,positive,2,laptop
1108,"For a wireless headphones, it is not worth the money. However, the battery drains very quickly.",negative,0,wireless headphones
1109,I bought the laptop recently. It has excellent quality; the packaging was secure.,positive,2,laptop
1110,"After using this laptop for a while, I found that it stopped working sooner than expected. Also, the battery drains very quickly.",negative,0,laptop
1111,"The Bluetooth speaker has poor overall quality, and the advertised features do not work.",negative,0,Bluetooth speaker
1112,"The laptop was a frustrating purchase, and the advertised features do not work.",negative,0,laptop
1113,"The wireless headphones does what it is supposed to do, and the features are useful but limited.",neutral,1,wireless headphones
1114,I bought the Bluetooth speaker recently. It I would not recommend it; the setup was confusing.,negative,0,Bluetooth speaker
1115,"The smartphone is usable but not outstanding, and the performance is adequate.",neutral,1,smartphone
1116,"For a laptop, it looks great and feels solid. However, the delivery was fast.",positive,2,laptop
1117,I bought the laptop recently. It is fine for basic use; the packaging was ordinary.,neutral,1,laptop
1118,"The smartphone is acceptable for the price, and the battery life is average.",neutral,1,smartphone
1119,"For a wireless headphones, it performs worse than advertised. However, the sound is distorted.",negative,0,wireless headphones
1120,"After using this wireless headphones for a while, I found that it does not work properly. Also, the sound is distorted.",negative,0,wireless headphones
1121,"The laptop performs really well, and the sound is clear.",positive,2,laptop
1122,"After using this wireless headphones for a while, I found that it is usable but not outstanding. Also, the performance is adequate.",neutral,1,wireless headphones
1123,I bought the Bluetooth speaker recently. It has poor overall quality; customer support was unhelpful.,negative,0,Bluetooth speaker
1124,I bought the smartphone recently. It was a frustrating purchase; the packaging arrived damaged.,negative,0,smartphone
1125,"My experience with the Bluetooth speaker is that it is neither particularly good nor bad. In particular, the design is fairly basic.",neutral,1,Bluetooth speaker
1126,"The laptop does not work properly, and the controls frequently stop responding.",negative,0,laptop
1127,I bought the Bluetooth speaker recently. It is usable but not outstanding; the setup took some time.,neutral,1,Bluetooth speaker
1128,"The laptop is worth the money, and the delivery was fast.",positive,2,laptop
1129,"The wireless headphones is worth the money, and the customer support was helpful.",positive,2,wireless headphones
1130,I bought the Bluetooth speaker recently. It stopped working sooner than expected; the packaging arrived damaged.,negative,0,Bluetooth speaker
1131,I bought the Bluetooth speaker recently. It does what it is supposed to do; the support response was acceptable.,neutral,1,Bluetooth speaker
1132,I bought the laptop recently. It I would not recommend it; the delivery was late.,negative,0,laptop
1133,"The laptop has excellent quality, and the delivery was fast.",positive,2,laptop
1134,I bought the wireless headphones recently. It has not impressed me much; the delivery arrived on time.,neutral,1,wireless headphones
1135,"My experience with the wireless headphones is that it has excellent quality. In particular, the design is comfortable.",positive,2,wireless headphones
1136,The laptop performs worse than advertised. One thing I noticed is that customer support was unhelpful.,negative,0,laptop
1137,"My experience with the smartphone is that it has made my daily routine much easier. In particular, the design is comfortable.",positive,2,smartphone
1138,"My experience with the laptop is that it has been very disappointing. In particular, the setup was confusing.",negative,0,laptop
1139,The smartphone performs worse than advertised. One thing I noticed is that the setup was confusing.,negative,0,smartphone
1140,The Bluetooth speaker is acceptable for the price. One thing I noticed is that the support response was acceptable.,neutral,1,Bluetooth speaker
1141,I bought the wireless headphones recently. It works reasonably well; the setup took some time.,neutral,1,wireless headphones
1142,"After using this Bluetooth speaker for a while, I found that it works reasonably well. Also, the performance is adequate.",neutral,1,Bluetooth speaker
1143,The Bluetooth speaker feels well made. One thing I noticed is that the features are useful.,positive,2,Bluetooth speaker
1144,"My experience with the smartphone is that it is neither particularly good nor bad. In particular, the delivery arrived on time.",neutral,1,smartphone
1145,The laptop feels well made. One thing I noticed is that the setup was quick.,positive,2,laptop
1146,"My experience with the laptop is that it feels well made. In particular, the design is comfortable.",positive,2,laptop
1147,"For a Bluetooth speaker, it works exactly as expected. However, the sound is clear.",positive,2,Bluetooth speaker
1148,I bought the laptop recently. It has been very disappointing; the delivery was late.,negative,0,laptop
1149,"For a wireless headphones, it stopped working sooner than expected. However, the sound is distorted.",negative,0,wireless headphones
1150,"My experience with the Bluetooth speaker is that it is okay overall. In particular, the delivery arrived on time.",neutral,1,Bluetooth speaker
1151,"The smartphone works reasonably well, and the features are useful but limited.",neutral,1,smartphone
1152,The Bluetooth speaker looks great and feels solid. One thing I noticed is that the performance is smooth.,positive,2,Bluetooth speaker
1153,I bought the wireless headphones recently. It I would not recommend it; the setup was confusing.,negative,0,wireless headphones
1154,I bought the wireless headphones recently. It has made my daily routine much easier; the packaging was secure.,positive,2,wireless headphones
1155,"After using this smartphone for a while, I found that it is neither particularly good nor bad. Also, the sound quality is decent.",neutral,1,smartphone
1156,"For a Bluetooth speaker, it is okay overall. However, the controls take some getting used to.",neutral,1,Bluetooth speaker
1157,I bought the laptop recently. It is not worth the money; the setup was confusing.,negative,0,laptop
1158,I bought the wireless headphones recently. It does not work properly; the design is uncomfortable.,negative,0,wireless headphones
1159,"My experience with the Bluetooth speaker is that it does not work properly. In particular, the delivery was late.",negative,0,Bluetooth speaker
1160,"After using this laptop for a while, I found that it works reasonably well. Also, the battery life is average.",neutral,1,laptop
1161,"My experience with the Bluetooth speaker is that it was a frustrating purchase. In particular, the packaging arrived damaged.",negative,0,Bluetooth speaker
1162,"For a smartphone, it performs worse than advertised. However, the controls frequently stop responding.",negative,0,smartphone
1163,"For a wireless headphones, it is easy to use. However, the battery lasts all day.",positive,2,wireless headphones
1164,"After using this wireless headphones for a while, I found that it feels poorly made. Also, the battery drains very quickly.",negative,0,wireless headphones
1165,"The laptop is fine for basic use, and the controls take some getting used to.",neutral,1,laptop
1166,"The Bluetooth speaker is surprisingly durable, and the sound is clear.",positive,2,Bluetooth speaker
1167,I bought the wireless headphones recently. It has been reliable so far; the setup was quick.,positive,2,wireless headphones
1168,"The smartphone is neither particularly good nor bad, and the performance is adequate.",neutral,1,smartphone
1169,"For a Bluetooth speaker, it is worth the money. However, the battery lasts all day.",positive,2,Bluetooth speaker
1170,"For a laptop, it meets my basic expectations. However, the controls take some getting used to.",neutral,1,laptop
1171,I bought the smartphone recently. It is surprisingly durable; the packaging was secure.,positive,2,smartphone
1172,"My experience with the smartphone is that it was a frustrating purchase. In particular, customer support was unhelpful.",negative,0,smartphone
1173,I bought the smartphone recently. It is worth the money; the design is comfortable.,positive,2,smartphone
1174,The laptop is usable but not outstanding. One thing I noticed is that the support response was acceptable.,neutral,1,laptop
1175,"After using this smartphone for a while, I found that it does what it is supposed to do. Also, the battery life is average.",neutral,1,smartphone
1176,"The laptop looks great and feels solid, and the controls are intuitive.",positive,2,laptop
1177,"After using this wireless headphones for a while, I found that it is okay overall. Also, the sound quality is decent.",neutral,1,wireless headphones
1178,"After using this wireless headphones for a while, I found that it is surprisingly durable. Also, the delivery was fast.",positive,2,wireless headphones
1179,The Bluetooth speaker is fine for basic use. One thing I noticed is that the packaging was ordinary.,neutral,1,Bluetooth speaker
1180,"The laptop has caused me several problems, and the performance is slow.",negative,0,laptop
1181,"My experience with the wireless headphones is that it feels poorly made. In particular, the setup was confusing.",negative,0,wireless headphones
1182,The wireless headphones has not impressed me much. One thing I noticed is that the support response was acceptable.,neutral,1,wireless headphones
1183,"The laptop has poor overall quality, and the controls frequently stop responding.",negative,0,laptop
1184,The smartphone is surprisingly durable. One thing I noticed is that the design is comfortable.,positive,2,smartphone
1185,I bought the Bluetooth speaker recently. It was a frustrating purchase; the delivery was late.,negative,0,Bluetooth speaker
1186,The wireless headphones works exactly as expected. One thing I noticed is that the design is comfortable.,positive,2,wireless headphones
1187,I bought the Bluetooth speaker recently. It is not worth the money; the design is uncomfortable.,negative,0,Bluetooth speaker
1188,"My experience with the Bluetooth speaker is that it is neither particularly good nor bad. In particular, the support response was acceptable.",neutral,1,Bluetooth speaker
1189,"For a smartphone, it stopped working sooner than expected. However, the battery drains very quickly.",negative,0,smartphone
1190,The wireless headphones is worth the money. One thing I noticed is that the setup was quick.,positive,2,wireless headphones
1191,The Bluetooth speaker feels well made. One thing I noticed is that the performance is smooth.,positive,2,Bluetooth speaker
1192,"My experience with the wireless headphones is that it was a frustrating purchase. In particular, the packaging arrived damaged.",negative,0,wireless headphones
1193,"The Bluetooth speaker stopped working sooner than expected, and the battery drains very quickly.",negative,0,Bluetooth speaker
1194,"The wireless headphones is neither particularly good nor bad, and the controls take some getting used to.",neutral,1,wireless headphones
1195,I bought the smartphone recently. It feels poorly made; the setup was confusing.,negative,0,smartphone
1196,"For a laptop, it is easy to use. However, the sound is clear.",positive,2,laptop
1197,I bought the laptop recently. It has made my daily routine much easier; the design is comfortable.,positive,2,laptop
1198,"The Bluetooth speaker has been reliable so far, and the battery lasts all day.",positive,2,Bluetooth speaker
1199,"The wireless headphones performs really well, and the battery lasts all day.",positive,2,wireless headphones
1200,"After using this Bluetooth speaker for a while, I found that it feels well made. Also, the delivery was fast.",positive,2,Bluetooth speaker
